timeId,name,placeId,count,nameEn
16,Landwasser : Freiburg im Breisgau FR,1542,61,Landwasser: Freiburg FR
16,Rauenberg,19723,61,Rauenberg
16,Triberg im Schwarzwald VS,8569,60,Triberg VS
16,Heidelberg HD,669,58,Heidelberg HD
16,Bad Krozingen FR,23941,58,Bad Krozingen FR
16,Fellbach,1289,57,Fellbach
16,"Walddorf, Walddorfhäslach RT; Bauakten",10411,57,"Walddorf, Walddorfhäslach RT; Construction documents"
16,Biberach an der Riß BC; Flurbereinigung,92062,56,Biberach an der Riss BC; Land Consolidation
16,Kirchzarten FR,5681,54,Kirchzarten FR
16,Nordrhein-Westfalen,13,54,North Rhine-Westphalia
16,Frickingen FN; Flurbereinigung,66729,49,Frickingen FN; Land Consolidation
16,Pinneberg,4691,48,Pinneberg
16,London,161,47,London
16,Heilbronn,610,47,Heilbronn
16,Burladingen BL; Bauakten,6794,47,Burladingen BL; Construction documents
16,Weingarten RV; Pädagogische Hochschule,1620,46,Weingarten RV; College of Education
16,"St. Trudpert : Obermünstertal, Münstertal/Schwarzwald FR",7681,46,"St. Trudpert: Obermünstertal, Münstertal / Schwarzwald FR"
16,"Unterhausen, Lichtenstein RT; Bauakten",8555,46,"Unterhausen, Lichtenstein RT; Construction documents"
16,Mannheim :,1619,46,Mannheim:
16,Ebersbach-Musbach RV; Flurbereinigung,6067,45,Ebersbach-Musbach RV; Land Consolidation
16,Kehl OG,7377,45,Kehl OG
16,Reutlingen RT,2009,44,Reutlingen RT
16,Meßstetten BL; Bauakten,2046,44,Meßstetten BL; Construction documents
16,"Insel Mainau : Litzelstetten, Konstanz KN",19541,44,"Mainau: Litzelstetten, Konstanz KN"
16,USA,1390,43,USA
16,Lehen : Freiburg im Breisgau FR,8543,42,Fief: Freiburg FR
16,Bad Mergentheim TBB,1199,42,Bad Mergentheim TBB
16,Tinnum / Sylt,16980,42,Tinnum / Sylt
16,Japan,3370,41,Japan
16,Offenburg OG,1280,40,Offenburg OG
16,Bayern,233,40,Bavaria
16,Tübingen TÜ; Regierungspräsidium,2724,40,Tübingen TÜ; Regional Council
16,Italien,451,40,Italy
16,"Südbaden, Regierungsbezirk",812,40,"Südbaden, Regierungsbezirk"
16,Kißlegg RV; Bauakten,17690,40,Kißlegg RV; Construction documents
16,Weingarten RV; Kloster,1110,39,Weingarten RV; Convent
16,Buchenbach FR,8378,39,Buchenbach FR
16,"Höfen, Warthausen BC; Flurbereinigung",18191,39,"Courtyards, Warthausen BC; Land Consolidation"
16,Heilbronn HN,1136,39,Heilbronn HN
16,Sigmaringen SIG,368,38,Sigmaringen SIG
16,Wintersdorf : Rastatt RA,22475,38,Wintersdorf: Rastatt RA
16,Esslingen am Neckar ES,1144,37,Esslingen am Neckar ES
16,Bisingen BL; Bauakten,4306,37,Bisingen BL; Construction documents
16,Gammertingen SIG; Bauakten,2126,36,Gammertingen SIG; Construction documents
16,Meckenbeuren FN; Bauakten,5568,36,Meckenbeuren FN; Construction documents
16,DDR,4044,36,GDR
17,Dresden,2,49086,Dresden
17,Ludwigsburg,1,16622,Ludwigsburg
17,Karlsruhe,9,14969,Karlsruhe
17,Stuttgart,10,14173,Stuttgart
17,Freiburg im Breisgau,17,9768,Freiburg in Breisgau
17,Sigmaringen,5,6359,Sigmaringen
17,Wertheim,51,5462,Wertheim
17,Darmstadt,23,1298,Darmstadt
17,Hamburg,39,1006,Hamburg
17,München,48,696,Munich
17,Konstanz :,266,653,Konstanz:
17,Köln,57,556,Cologne
17,Oberwolfach :,521,529,Oberwolfach:
17,Heidelberg :,47,494,Heidelberg:
17,Hessen,71,455,Hesse
17,Deutschland,38,424,Germany
17,Neuenstein,43,418,Neuenstein
17,Göttingen,3,309,Göttingen
17,Paderborn,322,304,Paderborn
17,"Kassel, Regierungsbezirk",178,298,"Kassel, Region of"
17,Marburg,70,294,Marburg
17,"Marburg-Biedenkopf, Kreis",179,293,"Marburg-Biedenkopf, district"
17,München :,255,249,Munich:
17,Göttingen :,1989,225,Göttingen:
17,Berlin,18,190,Berlin
17,kreisfrei,14,176,county
17,Frankfurt (Main),856,143,Frankfurt (Main)
17,Landwasser : Freiburg im Breisgau FR,1542,142,Landwasser: Freiburg FR
17,"Darmstadt, Regierungsbezirk",72,141,"Darmstadt, Regierungsbezirk"
17,Stuttgart :,493,126,Stuttgart:
17,Weimar,37,97,Weimar
17,Stuttgart S,330,85,Stuttgart S
17,Mannheim :,1619,74,Mannheim:
17,Paris,15,62,Paris
17,"Walpertshofen, Mietingen BC; Flurbereinigung",88720,62,"Walpertshofen, Mietingen BC; Land Consolidation"
17,"Insel Mainau : Litzelstetten, Konstanz KN",19541,57,"Mainau: Litzelstetten, Konstanz KN"
17,Baden-Württemberg,243,56,Baden-Wurttemberg
17,London,161,56,London
17,Biberach an der Riß BC; Flurbereinigung,92062,56,Biberach an der Riss BC; Land Consolidation
17,Kaiserslautern,260,54,Kaiserslautern
17,"Oberwolfach,",24368,52,"Oberwolfach,"
17,10243 Berlin,23495,51,10243 Berlin
17,Freiburg :,10546,50,Freiburg:
17,Dortmund,2704,49,Dortmund
17,Frickingen FN; Flurbereinigung,66729,49,Frickingen FN; Land Consolidation
17,Bremen,318,46,Bremen
17,Ebersbach-Musbach RV; Flurbereinigung,6067,45,Ebersbach-Musbach RV; Land Consolidation
17,Gammertingen SIG,1644,44,Gammertingen SIG
17,Karlsruhe KA; Rheinbrücke Maxau,13222,44,Karlsruhe KA; Rheinbrücke Maxau
17,"Maxau, Karlsruhe KA; Rheinbrücke",13223,44,"Maxau, Karlsruhe KA; Rheinbrücke"
17,Ravensburg RV,2625,43,Ravensburg RV
17,Ehingen (Donau) UL; Flurbereinigung,48135,43,Ehingen (Donau) UL; Land Consolidation
17,Friedrichshafen FN,10179,42,Friedrichshafen FN
17,Tübingen TÜ,1029,42,Tübingen TÜ
17,Titisee : Titisee-Neustadt FR,6008,42,Titisee: Titisee-Neustadt FR
17,unbekannt,3116,42,unknown
17,Freiburg im Breisgau FR,418,41,Freiburg FR
17,"Höfen, Warthausen BC; Flurbereinigung",18191,39,"Courtyards, Warthausen BC; Land Consolidation"
17,Paderborn ;,4747,38,Paderborn;
17,Reutlingen RT,2009,35,Reutlingen RT
17,USA,1390,35,USA
17,[Trier :,25526,35,[Trier:
17,Tübingen :,569,34,Tübingen:
17,Weil am Rhein LÖ,14172,34,Weil am Rhein LÖ
17,Wien,172,33,Vienna
17,München [u.a.],5125,33,Munich [among other things]
17,Ulm :,2476,33,Ulm:
17,Tettnang FN,2865,32,Tettnang FN
17,Schwäbisch Hall SHA; Landheiligenpflege,4861,29,Schwäbisch Hall SHA; Country Saints Care
17,Sowjetunion,1924,29,Soviet Union
17,"Rengetsweiler, Meßkirch SIG; Flurbereinigung",16415,29,"Rengetsweiler, Meßkirch SIG; Land Consolidation"
17,"Mettenberg, Biberach an der Riß BC; Flurbereinigung",18569,29,"Mettenberg, Biberach an der Riss BC; Land Consolidation"
17,Hoisdorf,41520,29,Hoisdorf
17,Bad Säckingen WT,9582,28,Bad Säckingen WT
17,Berlin B; Altes Palais (Palais Kaiser Wilhelm I.),4323,28,Berlin B; Altes Palais (Palais Kaiser Wilhelm I)
17,China,11051,27,China
17,Kassel,608,26,Kassel
17,Rottenburg am Neckar TÜ,1806,26,Rottenburg am Neckar TÜ
17,"Feldhausen, Gammertingen SIG; Flurbereinigung",20334,25,"Feldhausen, Gammertingen SIG; Land Consolidation"
17,Gammertingen SIG; Flurbereinigung,20335,25,Gammertingen SIG; Land Consolidation
17,"Harthausen bei Feldhausen, Gammertingen SIG; Flurbereinigung",20336,25,"Harthausen at Feldhausen, Gammertingen SIG; Land Consolidation"
17,Heilbronn,610,25,Heilbronn
17,Ulm UL,1889,25,Ulm UL
17,Wertheim; Mainhafen,2785,24,Wertheim; Mainhafen
17,Rottenacker UL; Flurbereinigung,8247,24,Rottenacker UL; Land Consolidation
17,Münstertal/Schwarzwald FR,38517,24,Münstertal / Schwarzwald FR
17,Hofsgrund : Oberried FR,2300,23,Hofsgrund Oberried FR
17,Bronnbach; Klosterkirche,13189,23,Bronnbach; Klosterkirche
17,"Beiningen, Blaubeuren UL; Flurbereinigung",14372,23,"Beiningen, Blaubeuren UL; Land Consolidation"
17,Blaubeuren UL; Flurbereinigung,14373,23,Blaubeuren UL; Land Consolidation
17,"Pappelau, Blaubeuren UL; Flurbereinigung",14374,23,"Pappelau, Blaubeuren UL; Land Consolidation"
17,Heilbronn HN,1136,23,Heilbronn HN
17,"Schmiechen, Schelklingen UL; Zusammenlegung",36849,23,"Schmiechen, Schelklingen UL; Consolidation"
17,"Nivelles (Brabant), Stiftskirche Sankt Gertrud, Inneres",45881,23,"Nivelles (Brabant), Collegiate Church of Saint Gertrude, Home Affairs"
17,Bronnbach; Wirtschaftsgebäude,24157,22,Bronnbach; Outbuildings
17,Karlsruhe KA,3028,22,Karlsruhe KA
17,Schelklingen UL; Zusammenlegung,36848,22,Schelklingen UL; Consolidation
17,Paderborn ; München [u.a.],4227,22,Paderborn; Munich [among other things]
17,Tübingen TÜ; Regierungspräsidium,2724,21,Tübingen TÜ; Regional Council
17,[S.l.] :,2876,21,[S.L.]:
18,Dresden,2,30008,Dresden
18,Stuttgart,10,27602,Stuttgart
18,Karlsruhe,9,7783,Karlsruhe
18,Ludwigsburg,1,7198,Ludwigsburg
18,Wertheim,51,2978,Wertheim
18,Freiburg im Breisgau,17,2927,Freiburg in Breisgau
18,Sigmaringen,5,2864,Sigmaringen
18,Konstanz :,266,2071,Konstanz:
18,Kaiserslautern,260,1273,Kaiserslautern
18,Heidelberg :,47,1212,Heidelberg:
18,München,48,1099,Munich
18,Darmstadt,23,717,Darmstadt
18,Mannheim :,1619,524,Mannheim:
18,Stuttgart :,493,499,Stuttgart:
18,[S.l.] :,2876,470,[S.L.]:
18,Göttingen,3,463,Göttingen
18,München :,255,428,Munich:
18,Tübingen :,569,408,Tübingen:
18,Deutschland,38,388,Germany
18,unbekannt,3116,361,unknown
18,Hamburg,39,349,Hamburg
18,Göttingen :,1989,269,Göttingen:
18,Köln,57,267,Cologne
18,Berlin,18,266,Berlin
18,Tübingen TÜ,1029,264,Tübingen TÜ
18,Neuenstein,43,253,Neuenstein
18,Oberwolfach :,521,239,Oberwolfach:
18,Paderborn ; München [u.a.],4227,228,Paderborn; Munich [among other things]
18,Oberwolfach-Walke :,2176,216,Oberwolfach:
18,Paderborn ;,4747,159,Paderborn;
18,Marburg,70,159,Marburg
18,Paris,15,155,Paris
18,Paderborn,322,154,Paderborn
18,Hessen,71,152,Hesse
18,Ludwigsburg LB,1071,146,Ludwigsburg LB
18,"Kassel, Regierungsbezirk",178,136,"Kassel, Region of"
18,"Marburg-Biedenkopf, Kreis",179,136,"Marburg-Biedenkopf, district"
18,Reutlingen RT,2009,127,Reutlingen RT
18,[Heidelberg] :,7970,115,[Heidelberg]:
18,London,161,114,London
18,Dresden :,1438,110,Dresden:
18,[Mannheim] :,3371,108,[Mannheim]:
18,Esslingen am Neckar ES,1144,103,Esslingen am Neckar ES
18,Böblingen BB,503,99,Böblingen BB
18,Weimar,37,97,Weimar
18,Konstanz KN,1277,94,Constance KN
18,USA,1390,92,USA
18,SWF 1Baden-Württemberg aktuell,14955,91,SWF 1Baden-Württemberg currently
18,Friedrichshafen FN,10179,88,Friedrichshafen FN
18,Ravensburg RV,2625,86,Ravensburg RV
18,Frankreich,686,85,France
18,Südwest 3Landesschau,2587,82,Southwest 3Landesschau
18,Sindelfingen BB,655,80,Sindelfingen BB
18,Ulm,800,77,Ulm
18,Bremen,318,77,Bremen
18,"Saarbrücken,",2174,74,"Saarbrücken,"
18,Baden-Württemberg,243,66,Baden-Wurttemberg
18,[Konstanz],3361,63,[Constance]
18,Schwäbisch Gmünd AA,1518,63,Schwabisch Gmund AA
18,Schwäbisch Hall SHA,2157,62,Schwäbisch Hall SHA
18,Stuttgart S; Landtag,7806,62,Stuttgart S; Landtag
18,Karlsruhe :,1298,62,Karlsruhe:
18,"Walpertshofen, Mietingen BC; Flurbereinigung",88720,62,"Walpertshofen, Mietingen BC; Land Consolidation"
18,Biberach an der Riß BC,2830,61,Biberach an der Riss BC
18,Bonn,699,58,Bonn
18,Rastatt RA,4120,58,Rastatt RA
18,Potsdam,4415,56,Potsdam
18,Biberach an der Riß BC; Flurbereinigung,92062,56,Biberach an der Riss BC; Land Consolidation
18,Südwest 3Landesschau unterwegs,39585,55,Southwest 3Landesschau go
18,Villingen-Schwenningen VS,6406,54,Villingen-Schwenningen VS
18,Obrigheim MOS,14822,54,Obrigheim MOS
18,[Bonn],4652,52,[Bonn]
18,Bayern,233,51,Bavaria
18,Sigmaringen SIG,368,51,Sigmaringen SIG
18,Paderborn ; München u.a.,30134,49,"Paderborn; Munich, inter alia,"
18,Frickingen FN; Flurbereinigung,66729,49,Frickingen FN; Land Consolidation
18,Offenburg OG,1280,47,Offenburg OG
18,Berlin :,164,47,Berlin:
18,Schwarzwald,3445,46,Black forest
18,Leinfelden-Echterdingen ES,5814,45,Leinfelden-Echterdingen ES
18,Ebersbach-Musbach RV; Flurbereinigung,6067,45,Ebersbach-Musbach RV; Land Consolidation
18,Dortmund,2704,43,Dortmund
18,Karlsruhe KA; Rheinbrücke Maxau,13222,43,Karlsruhe KA; Rheinbrücke Maxau
18,"Maxau, Karlsruhe KA; Rheinbrücke",13223,43,"Maxau, Karlsruhe KA; Rheinbrücke"
18,Stuttgart: Oberbürgermeisterwahl 1996,27254,43,Stuttgart: Mayor election in 1996
18,10243 Berlin,23495,43,10243 Berlin
18,Rottenburg am Neckar TÜ,1806,42,Rottenburg am Neckar TÜ
18,Neckarwestheim HN,5708,41,Neckarwestheim HN
18,Bruchsal KA,4169,40,Bruchsal KA
18,Göppingen GP,286,40,Göppingen GP
18,Mannheim MA,894,40,Mannheim MA
18,"Höfen, Warthausen BC; Flurbereinigung",18191,39,"Courtyards, Warthausen BC; Land Consolidation"
18,Schweiz,874,39,Switzerland
18,Ehingen (Donau) UL; Flurbereinigung,48135,39,Ehingen (Donau) UL; Land Consolidation
18,Pforzheim PF,289,38,Pforzheim PF
18,Frankfurt am Main,1276,38,Frankfurt am Main
18,Hannover,327,37,Hanover
18,Philippsburg KA,4990,37,Philippsburg KA
18,China,11051,37,China
18,"Frankfurt, M.",332,37,"Frankfurt, M."
19,Ludwigsburg,1,45093,Ludwigsburg
19,Stuttgart,10,41716,Stuttgart
19,Neuenstein,43,31553,Neuenstein
19,Dresden,2,27372,Dresden
19,Karlsruhe,9,24206,Karlsruhe
19,Wertheim,51,17683,Wertheim
19,Sigmaringen,5,13648,Sigmaringen
19,Berlin,18,12599,Berlin
19,S.l.,6,8762,S.L.
19,München,48,8322,Munich
19,Göttingen,3,7476,Göttingen
19,Paris,15,6777,Paris
19,[S.l.],41,5554,[S.L.]
19,kreisfrei,14,4279,county
19,Jena,447,3917,Jena
19,Lipsia,42,3004,Lipsia
19,Hessen,71,2724,Hesse
19,Venetia,50,2721,Venetia
19,Ingolstadii,446,2154,Ingolstadii
19,Witteberga,1053,2002,Witte Berga
19,Amsterdam,480,2000,Amsterdam
19,Argentoratum,989,1961,Argentoratum
19,Bayern,233,1958,Bavaria
19,Coloniae Agrippinae,2107,1939,Coloniae Agrippinae
19,Freiburg im Breisgau,17,1811,Freiburg in Breisgau
19,"Oberbayern, Regierungsbezirk",234,1715,"Upper Bavaria, Region of"
19,Nürnberg,54,1568,Nuremberg
19,Marburg,70,1566,Marburg
19,Hamburg,39,1477,Hamburg
19,Roma,416,1387,Romany
19,Jenae,94,1314,Jenae
19,Ingolstadium,750,1278,Ingolstadium
19,"Kassel, Regierungsbezirk",178,1228,"Kassel, Region of"
19,Deutschland,38,1200,Germany
19,Dilingae,662,1155,Dilingae
19,Lipsiae,313,1135,Lipsiae
19,Lugdunum,1251,1114,Lugdunum
19,Tubinga,63,1088,Tubinga
19,Francofurti,1115,1081,Francofurti
19,Lugdunum Batavorum,1368,1057,Lugdunum Batavorum
19,Augspurg,155,1006,Augspurg
19,Antverpiae,355,1002,Antverpiae
19,Francofurtum,1867,989,Francofurtum
19,Mainz,62,984,Mainz
19,Argentorati,181,959,Argentorati
19,DE,389,941,DE
19,Altdorfium,317,927,Altdorfium
19,Monachii,2181,916,Monachii
19,Leipzig,8,883,Leipzig
19,Antverpia,1391,871,Antverpia
19,Darmstadt,23,832,Darmstadt
19,Helmstadium,252,802,Helmet Stadium
19,Amstelodamum,2253,771,Amstelodamum
19,Francofurtum ad Viadrum,3026,764,Francofurtum ad Viadrum
19,Colonia,102,737,Colonia
19,Monachium,979,714,Monachium
19,Coloniae,634,700,Coloniae
19,Colonia Agrippina,165,671,Colonia Agrippina
19,London,161,645,London
19,Tubingae,983,634,Tubingae
19,"Marburg-Biedenkopf, Kreis",179,622,"Marburg-Biedenkopf, district"
19,Limpurg-Gaildorf,638,608,Limpurg-Gaildorf
19,Wittebergae,4456,603,Wittebergae
19,Lugduni,663,595,Lugduni
19,Cologne,306,588,Cologne
19,Lyon,1131,556,Lyon
19,Frankreich,686,526,France
19,Basilea,893,521,Basilea
19,Stuttgart S,330,519,Stuttgart S
19,Ingolstadt,168,518,Ingolstadt
19,"Darmstadt, Regierungsbezirk",72,498,"Darmstadt, Regierungsbezirk"
19,Romae,961,496,Romae
19,Parisiis,1081,496,Parisiis
19,Wittenberga,4254,495,Wittenberga
19,Kassel,608,491,Kassel
19,Madrid,7,476,Madrid
19,Lvgdvni,16,466,Lvgdvni
19,Franckfurt am Mayn,1516,464,Franck am Mayn
19,Tübingen TÜ,1029,458,Tübingen TÜ
19,Gaildorf SHA,1361,452,Gaildorf SHA
19,Dilinga,4944,452,Dilinga
19,Amstelodami,6369,424,Amstelodami
19,Venetiis,473,418,Venetiis
19,Rostochium,761,405,Rostochium
19,Salisburgi,422,404,Salis Burgi
19,Bologna,1087,399,Bologna
19,Salisburgum,715,394,Salisburgum
19,Niedersachsen,328,393,Lower Saxony
19,Augsburg,66,389,Augsburg
19,Baden-Württemberg,243,380,Baden-Wurttemberg
19,Augusta Vindelicorum,1996,379,Augusta Vindelicorum
19,Parisii,560,377,Parisii
19,Kiel,277,374,Keel
19,La Haye,849,369,La Haye
19,Frankfurt (Main),856,367,Frankfurt (Main)
19,Straßburg,107,362,Strasbourg
19,Cölln,3969,356,Cölln
19,Ulm,800,354,Ulm
19,Nordrhein-Westfalen,13,354,North Rhine-Westphalia
19,Helmestadium,11805,350,Helmets Stadium
20,Ludwigsburg,1,25249,Ludwigsburg
20,Stuttgart,10,19846,Stuttgart
20,Neuenstein,43,15890,Neuenstein
20,Dresden,2,13607,Dresden
20,Karlsruhe,9,12269,Karlsruhe
20,Wertheim,51,10227,Wertheim
20,Sigmaringen,5,6829,Sigmaringen
20,Berlin,18,5030,Berlin
20,S.l.,6,3767,S.L.
20,München,48,3531,Munich
20,kreisfrei,14,2773,county
20,Paris,15,2458,Paris
20,Göttingen,3,2431,Göttingen
20,[S.l.],41,1930,[S.L.]
20,Ingolstadii,446,1545,Ingolstadii
20,Freiburg im Breisgau,17,1531,Freiburg in Breisgau
20,Hessen,71,1463,Hesse
20,Venetia,50,1454,Venetia
20,Bayern,233,1217,Bavaria
20,Coloniae Agrippinae,2107,1116,Coloniae Agrippinae
20,"Oberbayern, Regierungsbezirk",234,1070,"Upper Bavaria, Region of"
20,Ingolstadium,750,945,Ingolstadium
20,"Kassel, Regierungsbezirk",178,829,"Kassel, Region of"
20,Francofurti,1115,788,Francofurti
20,Deutschland,38,710,Germany
20,Antverpiae,355,694,Antverpiae
20,Roma,416,679,Romany
20,Dilingae,662,657,Dilingae
20,Antverpia,1391,644,Antverpia
20,Francofurtum,1867,612,Francofurtum
20,Argentoratum,989,611,Argentoratum
20,Lugdunum,1251,602,Lugdunum
20,Lugdunum Batavorum,1368,584,Lugdunum Batavorum
20,Marburg,70,573,Marburg
20,Darmstadt,23,555,Darmstadt
20,Coloniae,634,503,Coloniae
20,Nürnberg,54,497,Nuremberg
20,Colonia,102,496,Colonia
20,Augspurg,155,480,Augspurg
20,Jena,447,477,Jena
20,Ingolstadt,168,447,Ingolstadt
20,Hamburg,39,427,Hamburg
20,Monachii,2181,423,Monachii
20,Colonia Agrippina,165,421,Colonia Agrippina
20,Leipzig,8,414,Leipzig
20,Lipsia,42,384,Lipsia
20,Amsterdam,480,381,Amsterdam
20,Kassel,608,367,Kassel
20,Tubinga,63,358,Tubinga
20,Argentorati,181,358,Argentorati
20,"Marburg-Biedenkopf, Kreis",179,353,"Marburg-Biedenkopf, district"
20,Frankreich,686,344,France
20,Mainz,62,334,Mainz
20,Witteberga,1053,331,Witte Berga
20,"Darmstadt, Regierungsbezirk",72,308,"Darmstadt, Regierungsbezirk"
20,Monachium,979,307,Monachium
20,DE,389,301,DE
20,Madrid,7,272,Madrid
20,Baden-Württemberg,243,268,Baden-Wurttemberg
20,Venetiis,473,265,Venetiis
20,Niedersachsen,328,264,Lower Saxony
20,Stuttgart S,330,261,Stuttgart S
20,Moguntia,2505,257,Moguntia
20,Straßburg,107,248,Strasbourg
20,Lugduni,663,245,Lugduni
20,Limpurg-Gaildorf,638,241,Limpurg-Gaildorf
20,Nordrhein-Westfalen,13,240,North Rhine-Westphalia
20,Parisiis,1081,240,Parisiis
20,Moguntiae,1852,237,Moguntiae
20,Dilinga,4944,237,Dilinga
20,Amstelodamum,2253,233,Amstelodamum
20,Tubingae,983,222,Tubingae
20,Hanoviae,601,221,Hanoviae
20,Frankfurt (Main),856,221,Frankfurt (Main)
20,Tübingen TÜ,1029,221,Tübingen TÜ
20,Lvgdvni,16,221,Lvgdvni
20,Francofvrti,1513,218,Francofvrti
20,Basilea,893,217,Basilea
20,Franckfurt am Mayn,1516,214,Franck am Mayn
20,Augsburg,66,205,Augsburg
20,Jenae,94,204,Jenae
20,Wittebergae,4456,203,Wittebergae
20,Ravensburg RV; Währung,490,202,Ravensburg RV; Currency
20,Lipsiae,313,199,Lipsiae
20,Île-de-France,1007,197,Île-de-France
20,"Paris, Département",1008,192,"Paris, Territory"
20,Prag,1062,191,Prague
20,Italien,451,191,Italy
20,Parisii,560,188,Parisii
20,London,161,185,London
20,Frankfurt,1468,177,Frankfurt
20,Augusta Vindelicorum,1996,174,Augusta Vindelicorum
20,Sachsen,759,166,Saxony
20,Romae,961,165,Romae
20,96450 Coburg,339,165,96450 Coburg
20,Rom,454,165,ROM
20,Witebergae,5492,163,Witebergae
20,Milano,162,156,Milano
20,Cölln,3969,156,Cölln
20,Bologna,1087,154,Bologna
21,Stuttgart,10,23710,Stuttgart
21,Ludwigsburg,1,12022,Ludwigsburg
21,Neuenstein,43,8994,Neuenstein
21,kreisfrei,14,8902,county
21,Karlsruhe,9,8507,Karlsruhe
21,Dresden,2,7284,Dresden
21,München,48,6649,Munich
21,Bayern,233,3752,Bavaria
21,Mainz,62,3529,Mainz
21,"Oberbayern, Regierungsbezirk",234,3206,"Upper Bavaria, Region of"
21,Sigmaringen,5,2685,Sigmaringen
21,Deutschland,38,2399,Germany
21,Baden-Württemberg,243,2334,Baden-Wurttemberg
21,Wertheim,51,2296,Wertheim
21,Berlin,18,2032,Berlin
21,"Nordwürttemberg, Regierungsbezirk",242,1872,"Nordwürttemberg, Regierungsbezirk"
21,Venedig,157,1561,Venice
21,Stuttgart S,330,1364,Stuttgart S
21,Freiburg im Breisgau,17,1222,Freiburg in Breisgau
21,Hessen,71,1080,Hesse
21,Marburg,70,801,Marburg
21,Frankreich,686,776,France
21,Nordrhein-Westfalen,13,750,North Rhine-Westphalia
21,Italien,451,588,Italy
21,"Darmstadt, Regierungsbezirk",72,567,"Darmstadt, Regierungsbezirk"
21,Nürnberg,54,522,Nuremberg
21,[Rom],4802,514,[ROM]
21,Augsburg,66,446,Augsburg
21,Konstanz KN,1277,430,Constance KN
21,Paris,15,430,Paris
21,"Kassel, Regierungsbezirk",178,422,"Kassel, Region of"
21,[S.l.],41,412,[S.L.]
21,Köln,57,401,Cologne
21,Florenz,704,377,Florence
21,Île-de-France,1007,355,Île-de-France
21,"Paris, Département",1008,355,"Paris, Territory"
21,"Köln, Regierungsbezirk",56,343,"Cologne, Region of"
21,Bad Urach RT,291,328,Bad Urach RT
21,[Straßburg],3265,325,[Strasbourg]
21,Frankfurt (Main),856,319,Frankfurt (Main)
21,Niedersachsen,328,299,Lower Saxony
21,[Köln],3167,287,[Cologne]
21,Ravensburg RV; Währung,490,283,Ravensburg RV; Currency
21,Darmstadt,23,282,Darmstadt
21,Lübeck,744,279,Lubeck
21,Brüssel,798,278,Brussels
21,"Schwaben, Landvogtei; Unterlandvogt",7911,276,"Schwaben, bailiwick; Unterlandvogt"
21,Rheinland-Pfalz,184,267,Rheinland-Pfalz
21,Altdorf = Weingarten RV; Ammann,1908,263,Altdorf = Weingarten RV; Ammann
21,Fulda,458,256,Fulda
21,"Fulda, Kreis",457,255,"Fulda, county"
21,Toskana,702,251,Tuscany
21,Toscana,703,251,Toscana
21,[Leipzig],399,251,[Leipzig]
21,[Augsburg],672,244,[Augsburg]
21,"Mittelfranken, Regierungsbezirk",3052,244,"Middle Franconia, Regierungsbezirk"
21,Rom,454,239,ROM
21,Altdorf = Weingarten RV; Einwohner,1842,238,Altdorf = Weingarten RV; Inhabitant
21,Österreich,606,229,Austria
21,[Venedig],3092,224,[Venice]
21,Urach,351,223,Urach
21,"[S.l.],",492,214,[S.L.]
21,"Firenze, Provincia",705,212,"Firenze, Provincia"
21,[Nürnberg],2197,198,[Nuremberg]
21,"Südbaden, Regierungsbezirk",812,194,"Südbaden, Regierungsbezirk"
21,Mailand,2375,193,Milan
21,Graz,3504,191,Graz
21,Ravensburg RV; Einwohner,489,189,Ravensburg RV; Inhabitant
21,Wasserburg (Bodensee) LI; Einwohner,540,183,Wasserburg (Bodensee) LI; Inhabitant
21,Bologna,1087,182,Bologna
21,Rhône-Alpes,4198,181,Rhône-Alpes
21,Grenoble,8105,181,Grenoble
21,"Grenoble, canton",10295,181,"Grenoble, Canton"
21,Altdorf = Weingarten RV,1841,179,Altdorf = Weingarten RV
21,Ravensburg RV; Maß,1848,177,Ravensburg RV; Degree
21,Ulm,800,177,Ulm
21,"Graz, Steiermark [A]",1913,170,"Graz, Styria [A]"
21,Heidelberg HD,669,160,Heidelberg HD
21,Nürtingen ES,124,158,Nuertingen ES
21,Straßburg,107,157,Strasbourg
21,Ravensburg RV,2625,157,Ravensburg RV
21,Sachsen-Anhalt,626,154,Saxony-Anhalt
21,Basel,1086,151,Basel
21,Weingarten RV; Kloster,1110,141,Weingarten RV; Convent
21,Leipzig,8,140,Leipzig
21,Trier,185,138,Trier
21,"Rheinhessen-Pfalz, Regierungsbezirk",239,133,"Rheinhessen-Pfalz, Regierungsbezirk"
21,"Trier, Regierungsbezirk",186,132,"Trier, Regierungsbezirk"
21,Steiermark,3143,131,Styria
21,Tübingen TÜ,1029,130,Tübingen TÜ
21,Antwerpen,400,129,Antwerp
21,[Basel],3994,129,[Basel]
21,Halberstadt,2217,129,Halberstadt
21,Ravensburg RV; Stadtammann,10810,129,Ravensburg RV; Stadtammann
21,Heidelberg,394,128,Heidelberg
21,"Weingarten RV; Kloster, Leibeigene",541,126,"Weingarten RV; Monastery, serfs"
21,"Marburg-Biedenkopf, Kreis",179,124,"Marburg-Biedenkopf, district"
21,"Magdeburg, Regierungsbezirk",2221,123,"Magdeburg, Regierungsbezirk"
21,Centre,2406,116,Centre
21,Rom [I],4291,115,Rome [I]
22,Stuttgart,10,16966,Stuttgart
22,Ludwigsburg,1,8899,Ludwigsburg
22,kreisfrei,14,6716,county
22,Karlsruhe,9,5695,Karlsruhe
22,Dresden,2,5132,Dresden
22,München,48,4848,Munich
